34963
34603
35368
34981
35971
35755
35782
34900
35305
34990
35512
34819
34225
36232
35278
35854
35341
35557
35674
34891
35170
35332
35341
35422
34945
35683
35413
36007
34783
34783
34909
35854
35125
34900
34477
34873
34684
35764
35800
34342
35701
35674
35818
34846
35116
36484
35314
36304
34765
35584
35494
35323
35179
35062
35395
34432
35746
35260
35593
36646
35782
34531
35530
36412
35557
36079
35215
35197
34189
35656
36394
35728
35782
35854
35773
35800
35935
35467
35782
34909
35710
34720
35737
34909
35206
35305
34990
35755
34594
35296
35539
35494
36052
36655
35647
35044
36007
35521
34468
35080
35971
35161
34738
35674
35440
36079
34054
36016
34657
35818
35080
35440
35116
35134
34216
35206
35764
35764
35746
35170
36421
35323
35134
35350
35107
35143
35350
35485
35575
36637
35305
35179
35044
35998
35530
35107
35521
36232
35107
35431
36520
35134
36025
35161
35377
35242
35179
35944
35395
36115
35170
35674
36286
34936
36583
34801
34999
36097
36034
35350
35719
35134
34855
34765
35233
34738
35026
35269
34864
35548
35818
35719
36232
35224
36079
35026
35683
34711
34297
36475
34846
35638
35080
35962
35728
35233
35053
34378
36340
35989
34837
36160
35917
34675
35539
35035
35215
34828
34900
35017
35728
35890
35458
34738
35377
36097
35305
35458
34990
35251
35539
36313
34630
34423
35314
35206
34666
34972
34558
35854
34225
34819
35359
35359
34684
34774
36493
36259
34819
35179
34846
35701
35467
35287
34315
34738
35719
36493
36304
35305
35206
35395
35377
34783
35989
34693
35386
35152
35728
35611
35269
35458
34927
34990
35269
35656
35791
36502
36133
35530
35710
35170
35908
35206
36565
35188
36736
35998
36016
36115
34603
36286
35395
35089
35809
34828
34963
35791
34630
35035
34369
35485
35656
35233
34909
35944
34450
34333
35674
35431
34945
35656
36079
35872
35008
36259
35710
35890
34666
36376
35611
35269
35638
35224
35080
34765
35566
36304
35143
34918
35512
35341
35197
35962
35440
34882
34693
35566
35710
35413
34027
34972
35071
35341
35242
34513
34828
35701
35620
34900
34855
34900
37186
34171
34333
35242
36880
34819
34711
34117
35350
36133
35116
35296
35170
35890
35323
35773
35395
34207
35935
34558
35899
35305
35449
36088
35440
35692
35161
34630
35800
34765
33685
34648
36376
35584
36799
36133
34909
35377
35017
34801
35881
35332
34549
35269
35917
35341
34018
35683
35071
36043
34882
34378
35764
35926
35899
35989
35260
35944
35899
35926
35746
35377
34846
35998
35458
34135
36925
35251
